OBJECTID,WSSN,SYSTEM,TYPE,APPROVAL_D,michiganWE,ShapeSTAre,ShapeSTLen,ORIG_FID,POINT_X,POINT_Y
763,03001,Harbor Cove Apartments,Type 1 Provisional Wellhead Protection Area,1/10/2013,,2229893.550420000000000,5854.319250440000000,762,-83.76119292500,42.41470347110
764,07099,Village at Eagle Gardens,Type 1 Provisional Wellhead Protection Area,1/10/2013,,2294779.145060000000000,6270.980809370000000,763,-83.74739810440,42.41296459760
765,67101,Northfield Place Nursing Home,Type 1 Provisional Wellhead Protection Area,1/10/2013,,3443027.048160000000000,7065.941724570000000,764,-83.75685069780,42.40297605770
766,07035,Westbrook Apartments,Type 1 Provisional Wellhead Protection Area,1/10/2013,,2580925.409090000000000,6096.731952570000000,765,-83.75338418630,42.40358355820
767,40657,Northville Crossing,Type 1 Provisional Wellhead Protection Area,1/10/2013,,1777001.511170000000000,6245.869606660000000,766,-83.59565508990,42.43357265570
768,40350,Flat Rock Village,Type 1 Provisional Wellhead Protection Area,1/16/2013,,6919678.414980000000000,9472.031396270000000,767,-83.33205627340,42.03769647030
769,06435,Bedford Meadows,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3278194.808800000000000,6535.825726640000000,768,-83.65701861760,41.74665593190
770,40348,Bennett Mobile Home Park,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3089142.584210000000000,6312.940241350000000,769,-83.62109155140,41.75626327680
771,00030,Addison,Type 1 Provisional Wellhead Protection Area,1/16/2013,,1936446.798500000000000,6990.109930840000000,770,-84.34742401280,41.99340740950
772,40554,Devils Lake Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2056308.074360000000000,5376.079421710000000,771,-84.30529027300,41.98579330720
773,40307,Round Lake Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,4056022.758670000000000,7425.506111360000000,772,-84.27898613720,41.97020187990
774,04890,South Shore Water System,Type 1 Provisional Wellhead Protection Area,1/16/2013,,1638244.862030000000000,4622.254453700000000,773,-84.16169278020,42.06871317350
775,40306,Country Villa Estaes,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2167219.872430000000000,7360.004696300000000,774,-84.07813661350,42.06908844250
776,40305,Clinton Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,4880161.116540000000000,11015.396987800000000,775,-84.00925189280,42.06524387360
777,01470,Clinton,Type 1 Provisional Wellhead Protection Area,1/16/2013,,5666265.387290000000000,12049.484706200000000,776,-83.99946987430,42.05952129120
778,01470,Clinton,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2777578.210890000000000,8019.588659720000000,777,-83.96363507380,42.07491311150
779,00817,Boysville,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2723580.256190000000000,7541.593954510000000,778,-83.87253665960,42.07475042030
780,40310,Robin Hood Mobile Home Court,Type 1 Provisional Wellhead Protection Area,1/16/2013,,5060109.800160000000000,10907.224345400000000,779,-84.01841992550,41.94508421620
781,40313,Sunset Mobile Home Park,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3105830.171310000000000,8560.267762830000000,780,-83.99922198340,41.95419202140
782,03692,Lake Arrowhead Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,1561854.562920000000000,6224.750743000000000,781,-83.98052903140,41.95961307860
783,40308,Lee Villa Mobile Home Park,Type 1 Provisional Wellhead Protection Area,1/16/2013,,1808592.292830000000000,6108.854913680000000,782,-83.97692191930,41.96865671060
784,40309,Raisin Valley Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2597447.561100000000000,7342.305548360000000,783,-84.01504825200,41.96354759090
785,00048,Richlyn Manor,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3934735.755810000000000,8811.124607020000000,784,-84.07578389160,41.92872222940
786,00045,Grand Court Adrian,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3566565.183550000000000,8911.557856500000000,785,-84.11028864730,41.90222537030
787,04006,Madison Township,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2293462.615990000000000,7985.202345960000000,786,-84.06768278560,41.87239518290
788,04006,Madison Township,Type 1 Provisional Wellhead Protection Area,1/16/2013,,940982.381170000000000,4073.700318800000000,787,-84.01082836020,41.88783818930
789,05180,Man Nor Farms Subdivision,Type 1 Provisional Wellhead Protection Area,1/16/2013,,2359889.500870000000000,7772.482698180000000,788,-83.99576891550,41.87491956190
790,40311,Leffingwell Estates,Type 1 Provisional Wellhead Protection Area,1/16/2013,,3561992.724330000000000,9771.093837650000000,789,-84.37342109780,41.85263969330
791,03920,Litchfield,Type 1 Provisional Wellhead Protection Area,1/14/2013,,4736862.409180000000000,8480.702002210000000,790,-84.74985519310,42.02846767830
792,40184,Somerset Center,Type 1 Provisional Wellhead Protection Area,1/14/2013,,4020066.186480000000000,7719.093753050000000,791,-84.41806830380,42.03915806960
793,03490,Jonesville,Type 1 Provisional Wellhead Protection Area,1/14/2013,,5479555.374000000000000,12543.429055500000000,792,-84.63885480660,41.97840548620
794,40183,Riley's Mobile Home Park,Type 1 Provisional Wellhead Protection Area,1/14/2013,,7123106.359560000000000,11908.968954600000000,793,-84.61202724910,41.96196444970
795,40181,Ramblewood Mobile Home Park,Type 1 Provisional Wellhead Protection Area,1/14/2013,,1558911.431210000000000,4479.361765420000000,794,-84.56962933490,41.92262928100
796,40180,Hillside Acres,Type 1 Provisional Wellhead Protection Area,1/14/2013,,8209579.117920000000000,12105.966134800000000,795,-84.71700642990,41.87052712910
797,05620,Reading,Type 1 Provisional Wellhead Protection Area,1/14/2013,,2597225.155640000000000,5966.030534770000000,796,-84.73943412540,41.84344719430
798,01050,Camden,Type 1 Provisional Wellhead Protection Area,1/14/2013,,5292550.171530000000000,11163.236337200000000,797,-84.77886408010,41.75801765530
799,06850,Waldron,Type 1 Provisional Wellhead Protection Area,1/14/2013,,3714625.278530000000000,9575.434000230000000,798,-84.43281355170,41.74252691460
800,40489,DEAL MOBILE HOME VILLAGE,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2802748.649240000000000,8120.990688620000000,799,-85.77180739430,42.21206212420
801,05210,PAW PAW,Type 1 Provisional Wellhead Protection Area,6/20/2011,,4131448.780840000000000,8480.872792140000000,800,-85.90464814430,42.21035327220
802,40490,DEVAN MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/20/2011,,5232308.723250000000000,9467.339454720000000,801,-85.86595996820,42.19650861080
803,40497,THREE MILE LAKE TRAILER PARK,Type 1 Provisional Wellhead Protection Area,6/20/2011,,3273751.146530000000000,6990.508590830000000,802,-85.95753246020,42.18632166830
804,01750,DECATUR,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2751022.483790000000000,6324.276847090000000,803,-85.97140055410,42.11433919540
805,40494,PHELPS MOBILE HOME VILLA,Type 1 Provisional Wellhead Protection Area,6/20/2011,,3754005.379280000000000,7197.475659170000000,804,-86.09633583040,42.10133353440
806,40668,APPLEWOOD,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2246607.515980000000000,6083.526660000000000,805,-86.15372688690,42.22734505980
807,40498,VIKING RIVER MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2295220.982660000000000,6195.666477210000000,806,-86.15338262100,42.22561204040
808,40495,RUSH LAKE MHP/CAMPGROUND,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2338248.030380000000000,5772.599942330000000,807,-86.21028639980,42.24887666520
809,40500,WHISPERING PINES ESTATES,Type 1 Provisional Wellhead Protection Area,6/20/2011,,1867860.629130000000000,5957.894166890000000,808,-86.19109823370,42.39937411170
810,40606,MITCHELL BROTHERS EAST,Type 1 Provisional Wellhead Protection Area,6/20/2011,,1474843.462330000000000,5620.779392700000000,809,-86.18883622330,42.40542750560
811,40605,MEADOW BROOK VILLAGE,Type 1 Provisional Wellhead Protection Area,6/20/2011,,1992145.775410000000000,6359.514455770000000,810,-86.19877109040,42.39253322730
812,00796,GENERAL WHITE APARTMENTS,Type 1 Provisional Wellhead Protection Area,6/20/2011,,4074115.884320000000000,7900.863550550000000,811,-85.94968090170,42.38547004510
813,02195,LANTERN BAY TREATMENT CENTER,Type 1 Provisional Wellhead Protection Area,6/20/2011,,7386262.420750000000000,10074.158356100000000,812,-86.15965355790,42.30507958760
814,40491,PORT OF CALL - WEST,Type 1 Provisional Wellhead Protection Area,6/20/2011,,6627012.469250000000000,9682.674367360000000,813,-86.21334345480,42.33972115630
815,40488,COUNTRY HOLIDAY ESTATES,Type 1 Provisional Wellhead Protection Area,6/20/2011,,4178990.425370000000000,8997.571767740000000,814,-85.96189828430,42.31562158100
816,60675,MEADOW WOODS N/R CENTER,Type 1 Provisional Wellhead Protection Area,6/20/2011,,2662866.314700000000000,6214.093393140000000,815,-85.95188322650,42.40216527240
817,40501,WOLF LAKE MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/20/2011,,7615659.051800000000000,12457.985332000000000,816,-85.76347868320,42.28680608150
818,40496,SHADY BROOK MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/20/2011,,5066431.818900000000000,10568.679280900000000,817,-85.82631054730,42.25167144190
819,40472,MICHIANA MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,6261012.935530000000000,10049.544167300000000,818,-85.43183821220,41.91591939930
820,40477,WASHBURN LAKE VILLAGE MHP,Type 1 Provisional Wellhead Protection Area,6/21/2011,,1618021.567550000000000,5043.994501370000000,819,-85.33997829340,41.93359862680
821,40474,SWEET LAKE MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,1590408.355590000000000,5179.460578520000000,820,-85.34820131930,41.80529949260
822,40474,SWEET LAKE MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,962486.634929000000000,4039.274755160000000,821,-85.34585846280,41.80712516730
823,40470,MEMORY LANE MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,1834361.518560000000000,6048.971056980000000,822,-85.45653818700,41.79826539700
824,40473,RIVER FOREST MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3408092.358040000000000,7075.591521400000000,823,-85.58085307980,41.77155417240
825,40473,RIVER FOREST MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3961809.558360000000000,7759.554169930000000,824,-85.57981154810,41.77156990520
826,07070,WHITE PIGEON,Type 1 Provisional Wellhead Protection Area,6/21/2011,,6289628.168350000000000,9331.930342690000000,825,-85.63803495340,41.79594051380
827,40469,HICKORY LANE MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2814584.718430000000000,9851.164245150000000,826,-85.68634760740,41.92069632270
828,40476,GOLDEN POND ESTATES,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2320232.379940000000000,7128.255216180000000,827,-85.71417306940,41.91261866430
829,03943,LOCKPORT TOWNSHIP,Type 1 Provisional Wellhead Protection Area,6/21/2011,,9889168.611770000000000,11895.609191400000000,828,-85.62016080330,41.98583654000
830,40475,TWIN LAKES TRAILER COURT,Type 1 Provisional Wellhead Protection Area,6/21/2011,,4899370.420140000000000,9319.548398570000000,829,-85.63770342020,42.07768349460
831,40471,KLINES RESORT,Type 1 Provisional Wellhead Protection Area,6/21/2011,,4295905.350410000000000,7607.540169300000000,830,-85.53225440350,42.05398108190
832,40253,PORTAGE TERRACE,Type 1 Provisional Wellhead Protection Area,6/22/2011,,1537669.831530000000000,4487.072842600000000,831,-85.56678000210,42.15483189040
833,06465,SUN MEADOWS APARTMENTS,Type 1 Provisional Wellhead Protection Area,6/22/2011,,1760208.900380000000000,5184.797917790000000,832,-85.57649713190,42.12526559320
834,40256,SUGARLOAF MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/22/2011,,1379372.887850000000000,5482.552988290000000,833,-85.63732056870,42.14685268100
835,40256,SUGARLOAF MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/22/2011,,1289672.878620000000000,5580.786797540000000,834,-85.63676406650,42.14718005070
836,40248,CLIMAX MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/22/2011,,2409538.669510000000000,6912.657299740000000,835,-85.33733491170,42.23693564200
837,01465,CLIMAX,Type 1 Provisional Wellhead Protection Area,6/22/2011,,3683899.294030000000000,8385.437221770000000,836,-85.33070636240,42.23465861910
838,04647,NAZARENE CAMP,Type 1 Provisional Wellhead Protection Area,6/22/2011,,5423256.074560000000000,10498.475951600000000,837,-85.45572947920,42.15438236200
839,40246,ANDREWS ESTATES,Type 1 Provisional Wellhead Protection Area,6/22/2011,,5883472.256030000000000,11270.119400000000000,838,-85.37733847520,42.27348313370
840,02530,GALESBURG,Type 1 Provisional Wellhead Protection Area,6/22/2011,,10513187.271300000000000,13878.827530600000000,839,-85.42495819020,42.30917083300
841,40247,BOERMAN MOBILE VILLAGE,Type 1 Provisional Wellhead Protection Area,6/22/2011,,5570517.378280000000000,11381.030411700000000,840,-85.46794957210,42.30871592230
842,03598,KELLOGG BIOLOGICAL STATION,Type 1 Provisional Wellhead Protection Area,6/22/2011,,4281838.226380000000000,8908.571776130000000,841,-85.39654285410,42.41576546630
843,60695,PLAINWELL PINES H C F,Type 1 Provisional Wellhead Protection Area,6/22/2011,,3132250.204000000000000,8397.860170680000000,842,-85.53504428070,42.40811764180
844,40250,EVERGREEN PARK,Type 1 Provisional Wellhead Protection Area,6/22/2011,,4777444.347410000000000,10174.466383200000000,843,-85.60411413270,42.36770211040
845,60085,ALAMO NURSING HOME,Type 1 Provisional Wellhead Protection Area,6/22/2011,,4097486.408990000000000,9366.188266530000000,844,-85.69752883160,42.38346727590
846,40255,HOMETOWN ROYAL ESTATES,Type 1 Provisional Wellhead Protection Area,6/22/2011,,5525975.877520000000000,10954.168017600000000,845,-85.65997700360,42.37106302880
847,01552,COLONY BAY CONDOMINIUMS,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2232565.770260000000000,7814.100007390000000,846,-85.95298969610,41.90964716320
848,40099,MAPLE GROVE TRAILER COURT,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2529414.072790000000000,8044.254518330000000,847,-85.95871440850,41.93453803330
849,05234,PENN TOWNSHIP,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2629065.796780000000000,9065.668194030000000,848,-85.96054417870,41.92045780630
850,00418,BARN SWALLOW APARTMENTS,Type 1 Provisional Wellhead Protection Area,6/21/2011,,1843584.340650000000000,6250.868382160000000,849,-86.02070726290,41.88889631080
851,40101,MILLS TRAILER COURT,Type 1 Provisional Wellhead Protection Area,6/21/2011,,9081510.257930000000000,12633.110704400000000,850,-85.82460705730,41.80418808670
852,40094,COLONIAL ACRES,Type 1 Provisional Wellhead Protection Area,6/21/2011,,4656540.990810000000000,9182.198829830000000,851,-86.05592536780,41.80693949790
853,40098,LINDEN MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3851892.053840000000000,9211.753200330000000,852,-85.93888539910,41.77401284420
854,40598,SIMMONS MOBILE HOME PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3720926.689460000000000,9469.850676430000000,853,-85.93749485080,41.78081733570
855,40104,RUSTIC ACRES PARK,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3401592.452560000000000,9006.056110520000000,854,-85.93665516620,41.77354783400
856,40093,C & M MOBILE HOME COURT,Type 1 Provisional Wellhead Protection Area,6/21/2011,,2126592.909990000000000,5559.321335480000000,855,-86.05292956620,41.77727226630
857,01925,EAGLE LAKE CONDOMINIUMS,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3569000.219860000000000,7060.247089140000000,856,-86.01014977030,41.80861399150
858,40103,EAGLE LAKE ESTATES MHP,Type 1 Provisional Wellhead Protection Area,6/21/2011,,3670184.619860000000000,9649.185180840000000,857,-86.04005671360,41.81948434510
